id,url,title,item_type,conference,year,abstract,paper_url,openreview_url,poster_url,slides_url,threat_pred,context_pred,techniques_pred,industries_pred,context,threat,context_alt,threat_alt,threat_disagreement_assessment,context_disagreement_assessment
2933,https://neurips.cc/virtual/2022/poster/55712,Kantorovich Strikes Back! Wasserstein GANs are not Optimal Transport?,Poster,NeurIPS,2022,"Wasserstein Generative Adversarial Networks (WGANs) are the popular generative models built on the theory of Optimal Transport (OT) and the Kantorovich duality. Despite the success of WGANs, it is still unclear how well the underlying OT dual solvers approximate the OT cost (Wasserstein-1 distance, W1) and the OT gradient needed to update the generator. In this paper, we address these questions. We construct 1-Lipschitz functions and use them to build ray monotone transport plans. This strategy yields pairs of continuous benchmark distributions with the analytically known OT plan, OT cost and OT gradient in high-dimensional spaces such as spaces of images. We thoroughly evaluate popular WGAN dual form solvers (gradient penalty, spectral normalization, entropic regularization, etc.) using these benchmark pairs. Even though these solvers perform well in WGANs, none of them faithfully compute W1 in high dimensions. Nevertheless, many provide a meaningful approximation of the OT gradient. These observations suggest that these solvers should not be treated as good estimators of W1 but to some extent they indeed can be used in variational problems requiring the minimization of W1.",,https://openreview.net/forum?id=VtEEpi-dGlt,https://neurips.cc/virtual/2022/poster/55712,https://neurips.cc/virtual/2022/poster/55712,Not relevant,Defence,"['Wasserstein Generative Adversarial Networks (WGANs)', 'Optimal Transport (OT)', 'Kantorovich duality', 'Wasserstein-1 distance', '1-Lipschitz functions', 'ray monotone transport plans', 'benchmark distributions', 'analytically known OT plan', 'OT cost', 'OT gradient', 'high-dimensional spaces', 'images', 'gradient penalty', 'spectral normalization', 'entropic regularization']",,Not relevant,Not relevant,,,,
2937,https://neurips.cc/virtual/2022/poster/55754,Active-Passive SimStereo - Benchmarking the Cross-Generalization Capabilities of Deep Learning-based Stereo Methods,Poster,NeurIPS,2022,"In stereo vision, self-similar or bland regions can make it difficult to match patches between two images. Active stereo-based methods mitigate this problem by projecting a pseudo-random pattern on the scene so that each patch of an image pair can be identified without ambiguity. However, the projected pattern significantly alters the appearance of the image. If this pattern acts as a form of adversarial noise, it could negatively impact the performance of deep learning-based methods, which are now the de-facto standard for dense stereo vision. In this paper, we propose the Active-Passive SimStereo dataset and a corresponding benchmark to evaluate the performance gap between passive and active stereo images for stereo matching algorithms. Using the proposed benchmark and an additional ablation study, we show that the feature extraction and matching modules of a selection of twenty selected deep learning-based stereo matching methods generalize to active stereo without a problem. However, the disparity refinement modules of three of the twenty architectures (ACVNet, CascadeStereo, and StereoNet) are negatively affected by the active stereo patterns due to their reliance on the appearance of the input images.",,https://openreview.net/forum?id=ml1NjI-ujzf,https://neurips.cc/media/PosterPDFs/NeurIPS%202022/66f041e16a60928b05a7e228a89c3799.png?t=1666433448.1215217,https://neurips.cc/virtual/2022/poster/55754,Robustness,Defence,"['stereo vision', 'active stereo', 'passive stereo', 'deep learning-based stereo', 'performance gap', 'feature extraction', 'matching modules', 'disparity refinement', 'ACVNet', 'CascadeStereo', 'StereoNet', 'Active-Passive SimStereo dataset', 'benchmarking']",['stereo vision'],Other aspects,Robustness,,,,Wrong
2938,https://neurips.cc/virtual/2022/poster/55751,MATE: Benchmarking Multi-Agent Reinforcement Learning in Distributed Target Coverage Control,Poster,NeurIPS,2022,"We introduce the Multi-Agent Tracking Environment (MATE), a novel multi-agent environment simulates the target coverage control problems in the real world. MATE hosts an asymmetric cooperative-competitive game consisting of two groups of learning agents--""cameras"" and ""targets""--with opposing interests. Specifically, ""cameras"", a group of directional sensors, are mandated to actively control the directional perception area to maximize the coverage rate of targets. On the other side, ""targets"" are mobile agents that aim to transport cargo between multiple randomly assigned warehouses while minimizing the exposure to the camera sensor networks. To showcase the practicality of MATE, we benchmark the multi-agent reinforcement learning (MARL) algorithms from different aspects, including cooperation, communication, scalability, robustness, and asymmetric self-play. We start by reporting results for cooperative tasks using MARL algorithms (MAPPO, IPPO, QMIX, MADDPG) and the results after augmenting with multi-agent communication protocols (TarMAC, I2C). We then evaluate the effectiveness of the popular self-play techniques (PSRO, fictitious self-play) in an asymmetric zero-sum competitive game. This process of co-evolution between cameras and targets helps to realize a less exploitable camera network. We also observe the emergence of different roles of the target agents while incorporating I2C into target-target communication. MATE is written purely in Python and integrated with OpenAI Gym API to enhance user-friendliness. Our project is released at https://github.com/UnrealTracking/mate.",,https://openreview.net/forum?id=SyoUVEyzJbE,https://neurips.cc/media/PosterPDFs/NeurIPS%202022/55751.png?t=1668113695.592553,https://neurips.cc/virtual/2022/poster/55751,Not relevant,Other aspects,"['Multi-Agent Tracking Environment (MATE)', 'Target coverage control', 'Asymmetric cooperative-competitive game', 'Directional sensors', 'Cargo transportation', 'Multi-agent reinforcement learning (MARL)', 'Cooperation', 'Communication', 'Scalability', 'Robustness', 'Asymmetric self-play', 'MAPPO', 'IPPO', 'QMIX', 'MADDPG', 'TarMAC', 'I2C', 'PSRO', 'Fictitious self-play', 'Zero-sum competitive game', 'Co-evolution', 'I2C', 'Target-target communication', 'Python', 'OpenAI Gym API']",,,,,,,
2943,https://neurips.cc/virtual/2022/poster/55693,pFL-Bench: A Comprehensive Benchmark for Personalized Federated Learning,Poster,NeurIPS,2022,"Personalized Federated Learning (pFL), which utilizes and deploys distinct local models, has gained increasing attention in recent years due to its success in handling the statistical heterogeneity of FL clients. However, standardized evaluation and systematical analysis of diverse pFL methods remain a challenge. Firstly, the highly varied datasets, FL simulation settings and pFL implementations prevent easy and fair comparisons of pFL methods. Secondly, the current pFL literature diverges in the adopted evaluation and ablation protocols. Finally, the effectiveness and robustness of pFL methods are under-explored in various practical scenarios, such as the generalization to new clients and the participation of resource-limited clients. To tackle these challenges, we propose the first comprehensive pFL benchmark, pFL-Bench, for facilitating rapid, reproducible, standardized and thorough pFL evaluation. The proposed benchmark contains more than 10 dataset variants in various application domains with a unified data partition and realistic heterogeneous settings; a modularized and easy-to-extend pFL codebase with more than 20 competitive pFL method implementations; and systematic evaluations under containerized environments in terms of generalization, fairness, system overhead, and convergence. We highlight the benefits and potential of state-of-the-art pFL methods and hope pFL-Bench enables further pFL research and broad applications that would otherwise be difficult owing to the absence of a dedicated benchmark. The code is released at https://github.com/alibaba/FederatedScope/tree/master/benchmark/pFL-Bench.",,https://openreview.net/forum?id=2ptbv_JjYKA,https://neurips.cc/media/PosterPDFs/NeurIPS%202022/55693.png?t=1669734032.556508,https://neurips.cc/virtual/2022/poster/55693,Not relevant,Defence,"['Personalized Federated Learning', 'pFL', 'Statistical heterogeneity', 'FL clients', 'Evaluation', 'Systematical analysis', 'Datasets', 'FL simulation settings', 'pFL implementations', 'Generalization', 'Fairness', 'System overhead', 'Convergence', 'State-of-the-art pFL methods', 'Codebase']",['Application domains'],,,,,,
2946,https://neurips.cc/virtual/2022/poster/55621,Evaluating Out-of-Distribution Performance on Document Image Classifiers,Poster,NeurIPS,2022,"The ability of a document classifier to handle inputs that are drawn from a distribution different from the training distribution is crucial for robust deployment and generalizability. The RVL-CDIP corpus is the de facto standard benchmark for document classification, yet to our knowledge all studies that use this corpus do not include evaluation on out-of-distribution documents. In this paper, we curate and release a new out-of-distribution benchmark for evaluating out-of-distribution performance for document classifiers. Our new out-of-distribution benchmark consists of two types of documents: those that are not part of any of the 16 in-domain RVL-CDIP categories (RVL-CDIP-O), and those that are one of the 16 in-domain categories yet are drawn from a distribution different from that of the original RVL-CDIP dataset (RVL-CDIP-N). While prior work on document classification for in-domain RVL-CDIP documents reports high accuracy scores, we find that these models exhibit accuracy drops of between roughly 15-30% on our new out-of-domain RVL-CDIP-N benchmark, and further struggle to distinguish between in-domain RVL-CDIP-N and out-of-domain RVL-CDIP-O inputs. Our new benchmark provides researchers with a valuable new resource for analyzing out-of-distribution performance on document classifiers.",,https://openreview.net/forum?id=uDlkiCI5N7Y,https://neurips.cc/media/PosterPDFs/NeurIPS%202022/75fc093c0ee742f6dddaa13fff98f104.png?t=1666494391.9948943,https://neurips.cc/virtual/2022/poster/55621,Robustness,Defence,"['Document Image Classifiers', 'Out-of-Distribution Performance', 'RVL-CDIP corpus', 'Benchmark', 'Generalizability', 'Robust deployment']","['Document classification', 'RVL-CDIP']",,,,,,
2948,https://neurips.cc/virtual/2022/poster/55715,BackdoorBench: A Comprehensive Benchmark of Backdoor Learning,Poster,NeurIPS,2022,"Backdoor learning is an emerging and vital topic for studying deep neural networks' vulnerability (DNNs). Many pioneering backdoor attack and defense methods are being proposed, successively or concurrently, in the status of a rapid arms race. However, we find that the evaluations of new methods are often unthorough to verify their claims and accurate performance, mainly due to the rapid development, diverse settings, and the difficulties of implementation and reproducibility.  Without thorough evaluations and comparisons, it is not easy to track the current progress and design the future development roadmap of the literature. To alleviate this dilemma, we build a comprehensive benchmark of backdoor learning called BackdoorBench. It consists of an extensible modular-based codebase (currently including implementations of 8 state-of-the-art (SOTA) attacks and 9 SOTA defense algorithms) and a standardized protocol of complete backdoor learning. We also provide comprehensive evaluations of every pair of 8 attacks against 9 defenses, with 5 poisoning ratios, based on 5 models and 4 datasets, thus 8,000 pairs of evaluations in total. We present abundant analysis from different perspectives about these 8,000 evaluations, studying the effects of different factors in backdoor learning.  All codes and evaluations of BackdoorBench are publicly available at https://backdoorbench.github.io.",,https://openreview.net/forum?id=31_U7n18gM7,https://neurips.cc/virtual/2022/poster/55715,https://neurips.cc/virtual/2022/poster/55715,Poisoning,Attack,"['Backdoor learning', ""Deep neural networks' vulnerability"", 'Backdoor attack', 'Defense methods', 'Modular-based codebase', 'Standardized protocol', 'Poisoning ratios', 'Models', 'Datasets']",,Other aspects,Poisoning,Both,,,Wrong
2964,https://neurips.cc/virtual/2022/poster/55636,OpenXAI: Towards a Transparent Evaluation of Model Explanations,Poster,NeurIPS,2022,"While several types of post hoc explanation methods have been proposed in recent literature, there is very little work on systematically benchmarking these methods. Here, we introduce OpenXAI, a comprehensive and extensible open-source framework for evaluating and benchmarking post hoc explanation methods. OpenXAI comprises of the following key components: (i) a flexible synthetic data generator and a collection of diverse real-world datasets, pre-trained models, and state-of-the-art feature attribution methods, (ii) open-source implementations of twenty-two quantitative metrics for evaluating faithfulness, stability (robustness), and fairness of explanation methods, and (iii) the first ever public XAI leaderboards to readily compare several explanation methods across a wide variety of metrics, models, and datasets. OpenXAI is easily extensible, as users can readily evaluate custom explanation methods and incorporate them into our leaderboards. Overall, OpenXAI provides an automated end-to-end pipeline that not only simplifies and standardizes the evaluation of post hoc explanation methods, but also promotes transparency and reproducibility in benchmarking these methods. While the first release of OpenXAI supports only tabular datasets, the explanation methods and metrics that we consider are general enough to be applicable to other data modalities. OpenXAI datasets and data loaders, implementations of state-of-the-art explanation methods and evaluation metrics, as well as leaderboards are publicly available at https://open-xai.github.io/. OpenXAI will be regularly updated to incorporate text and image datasets, other new metrics and explanation methods, and welcomes inputs from the community.",,https://openreview.net/forum?id=MU2495w47rz,https://neurips.cc/media/PosterPDFs/NeurIPS%202022/70c639df5e30bdee440e4cdf599fec2b.png?t=1666277217.4258637,https://neurips.cc/virtual/2022/poster/55636,Not relevant,Other aspects,"['post hoc explanation methods', 'benchmarking', 'synthetic data generator', 'real-world datasets', 'pre-trained models', 'feature attribution methods', 'quantitative metrics', 'faithfulness', 'stability', 'fairness', 'leaderboards', 'transparency', 'reproducibility', 'tabular datasets']",['tabular datasets'],,,,,,
2966,https://neurips.cc/virtual/2022/poster/55720,AirfRANS: High Fidelity Computational Fluid Dynamics Dataset for Approximating Reynolds-Averaged Navier–Stokes Solutions,Poster,NeurIPS,2022,"Surrogate models are necessary to optimize meaningful quantities in physical dynamics as their recursive numerical resolutions are often prohibitively expensive. It is mainly the case for fluid dynamics and the resolution of Navier–Stokes equations. However, despite the fast-growing field of data-driven models for physical systems, reference datasets representing real-world phenomena are lacking. In this work, we develop \textsc{AirfRANS}, a dataset for studying the two-dimensional incompressible steady-state Reynolds-Averaged Navier–Stokes equations over airfoils at a subsonic regime and for different angles of attacks. We also introduce metrics on the stress forces at the surface of geometries and visualization of boundary layers to assess the capabilities of models to accurately predict the meaningful information of the problem. Finally, we propose deep learning baselines on four machine learning tasks to study \textsc{AirfRANS} under different constraints for generalization considerations: big and scarce data regime, Reynolds number, and angle of attack extrapolation.",,https://openreview.net/forum?id=Zp8YmiQ_bDC,https://neurips.cc/media/PosterPDFs/NeurIPS%202022/7f1de29e6da19d22b51c68001e7e0e54.png?t=1667485311.3479705,https://neurips.cc/media/neurips-2022/Slides/55720.pdf,Not relevant,Defence,"['surrogate models', 'computational fluid dynamics', 'Reynolds-Averaged Navier–Stokes', 'dataset', 'airfoils', 'machine learning', 'deep learning', 'generalization']",['Fluid dynamics'],Not relevant,Not relevant,,,,
2972,https://neurips.cc/virtual/2022/poster/55626,The Dollar Street Dataset: Images Representing the Geographic and Socioeconomic Diversity of the World,Poster,NeurIPS,2022,"It is crucial that image datasets for computer vision are representative and contain accurate demographic information to ensure their robustness and fairness, especially for smaller subpopulations. To address this issue, we present Dollar Street - a supervised dataset that contains 38,479 images of everyday household items from homes around the world. This dataset was manually curated and fully labeled, including tags for objects (e.g. “toilet,” “toothbrush,” “stove”) and demographic data such as region, country and home monthly income. This dataset includes images from homes with no internet access and incomes as low as \$26.99 per month, visually capturing valuable socioeconomic diversity of traditionally under-represented populations. All images and data are licensed under CC-BY, permitting their use in academic and commercial work. Moreover, we show that this dataset can improve the performance of classification tasks for images of household items from lower income homes, addressing a critical need for datasets that combat bias.",,https://openreview.net/forum?id=qnfYsave0U4,https://neurips.cc/media/PosterPDFs/NeurIPS%202022/55626.png?t=1668988801.4004734,https://neurips.cc/virtual/2022/poster/55626,Not relevant,Other aspects,"['image datasets', 'computer vision', 'representative', 'demographic information', 'robustness', 'fairness', 'subpopulations', 'Dollar Street', 'supervised dataset', 'images', 'everyday household items', 'homes', 'world', 'manually curated', 'fully labeled', 'tags', 'objects', 'region', 'country', 'home monthly income', 'internet access', 'income', 'socioeconomic diversity', 'under-represented populations', 'CC-BY', 'academic', 'commercial work', 'performance', 'classification tasks', 'lower income homes', 'bias']","['image datasets', 'computer vision', 'socioeconomic diversity', 'under-represented populations']",,,,,,
2977,https://neurips.cc/virtual/2022/poster/55659,LAION-5B: An open large-scale dataset for training next generation image-text models,Poster,NeurIPS,2022,"Groundbreaking language-vision architectures like CLIP and DALL-E proved the utility of training on large amounts of noisy image-text data, without relying on expensive accurate labels used in standard vision unimodal supervised learning. The resulting models showed capabilities of strong text-guided image generation and transfer to downstream tasks, while performing remarkably at zero-shot classification with noteworthy out-of-distribution robustness. Since then, large-scale language-vision models like ALIGN, BASIC, GLIDE, Flamingo and Imagen made further improvements. Studying the training and capabilities of such models requires datasets containing billions of image-text pairs. Until now, no datasets of this size have been made openly available for the broader research community. To address this problem and democratize research on large-scale multi-modal models, we present LAION-5B - a dataset consisting of 5.85 billion CLIP-filtered image-text pairs, of which 2.32B contain English language. We show successful replication and fine-tuning of foundational models like CLIP, GLIDE and Stable Diffusion using the dataset, and discuss further experiments enabled with an openly available dataset of this scale. Additionally we provide several nearest neighbor indices, an improved web-interface for dataset exploration and subset generation, and detection scores for watermark, NSFW, and toxic content detection.",,https://openreview.net/forum?id=M3Y74vmsMcY,https://neurips.cc/media/PosterPDFs/NeurIPS%202022/3fe94a002317b5f9259f82690aeea4cd.png?t=1667841493.660399,https://neurips.cc/media/neurips-2022/Slides/55659.pdf,Not relevant,Defence,"['large-scale', 'image-text', 'dataset', 'CLIP-filtered', 'multi-modal', 'models', 'replication', 'fine-tuning', 'subset generation', 'watermark', 'NSFW', 'toxic content detection']",['Language-Vision'],Not relevant,Not relevant,,,,
2984,https://neurips.cc/virtual/2022/poster/55690,Ambiguous Images With Human Judgments for Robust Visual Event Classification,Poster,NeurIPS,2022,"Contemporary vision benchmarks predominantly consider tasks on which humans can achieve near-perfect performance. However, humans are frequently presented with visual data that they cannot classify with 100% certainty, and models trained on standard vision benchmarks achieve low performance when evaluated on this data. To address this issue, we introduce a procedure for creating datasets of ambiguous images and use it to produce SQUID-E (""Squidy""), a collection of noisy images extracted from videos. All images are annotated with ground truth values and a test set is annotated with human uncertainty judgments. We use this dataset to characterize human uncertainty in vision tasks and evaluate existing visual event classification models. Experimental results suggest that existing vision models are not sufficiently equipped to provide meaningful outputs for ambiguous images and that datasets of this nature can be used to assess and improve such models through model training and direct evaluation of model calibration. These findings motivate large-scale ambiguous dataset creation and further research focusing on noisy visual data.",,https://openreview.net/forum?id=6Hl7XoPNAVX,https://neurips.cc/media/PosterPDFs/NeurIPS%202022/9b04d152845ec0a378394003c96da594.png?t=1667516785.3367321,https://neurips.cc/virtual/2022/poster/55690,Robustness,Defence,"['Ambiguous Images', 'Human Judgments', 'Robust Visual Event Classification', 'Noisy images', 'Model training', 'Model calibration']",['Visual event classification'],,,,,,
2990,https://neurips.cc/virtual/2022/tutorial/55807,"Incentive-Aware Machine Learning: A Tale of Robustness, Fairness, Improvement, and Performativity",Tutorial,NeurIPS,2022,"When an algorithm can make consequential decisions for people's lives, people have an incentive to respond to the algorithm strategically in order to obtain a more desirable decision. This means that unless the algorithm adapts to this strategizing, it may end up creating policy decisions that are incompatible with the original policy's goal. This has been the mantra of the rapidly growing research area of incentive-aware Machine Learning (ML). In this tutorial, we introduce this area to the broader ML community. After a primer on the basic background needed, we introduce the audience to the four perspectives that have been studied so far: the robustness perspective (where the decision-maker tries to create algorithms that are robust to strategizing), the fairness perspective (where we study the inequalities that arise or are reinforced as a result of strategizing), the improvement perspective (where the learner tries to incentivize effort exertion towards actually improving their points), and the performativity perspective (where the decision-maker wishes to achieve a notion of stability in these settings).",,,https://neurips.cc/virtual/2022/tutorial/55807,https://neurips.cc/virtual/2022/tutorial/55807,Not relevant,Other aspects,"['Incentive-aware Machine Learning', 'Robustness', 'Fairness', 'Improvement', 'Performativity', 'Strategizing', 'Policy decisions', 'Inequalities', 'Effort exertion']",['None'],,,,,,
2994,https://neurips.cc/virtual/2022/poster/55630,Towards Better Evaluation for Dynamic Link Prediction,Poster,NeurIPS,2022,"Despite the prevalence of recent success in learning from static graphs, learning from time-evolving graphs remains an open challenge. In this work, we design new, more stringent evaluation procedures for link prediction specific to dynamic graphs, which reflect real-world considerations, to better compare the strengths and weaknesses of methods. First, we create two visualization techniques to understand the reoccurring patterns of edges over time and show that many edges reoccur at later time steps. Based on this observation, we propose a pure memorization-based baseline called EdgeBank. EdgeBank achieves surprisingly strong performance across multiple settings which highlights that the negative edges used in the current evaluation are easy. To sample more challenging negative edges, we introducetwo novel negative sampling strategies that improve robustness and better match real-world applications. Lastly, we introduce six new dynamic graph datasets from a diverse set of domains missing from current benchmarks, providing new challenges and opportunities for future research. Our code repository is accessible at https://github.com/fpour/DGB.git.",,https://openreview.net/forum?id=1GVpwr2Tfdg,https://neurips.cc/media/PosterPDFs/NeurIPS%202022/55630.png?t=1669588728.2531986,https://neurips.cc/virtual/2022/poster/55630,Not relevant,Other aspects,"['Dynamic Link Prediction', 'Time-evolving graphs', 'Evaluation procedures', 'Visualization techniques', 'Memorization-based baseline', 'Negative sampling strategies', 'Dynamic graph datasets', 'Benchmarks']",['None'],,,,,,
3004,https://neurips.cc/virtual/2022/tutorial/55796,Foundational Robustness of Foundation Models,Tutorial,NeurIPS,2022,"Foundation models adopting the methodology of deep learning with pre-training on large-scale unlabeled data and finetuning with task-specific supervision are becoming a mainstream technique in machine learning. Although foundation models hold many promises in learning general representations and few-shot/zero-shot generalization across domains and data modalities, at the same time they raise unprecedented challenges and considerable risks in robustness and privacy due to the use of the excessive volume of data and complex neural network architectures. This tutorial aims to deliver a Coursera-like online tutorial containing comprehensive lectures, a hands-on and interactive Jupyter/Colab live coding demo, and a panel discussion on different aspects of trustworthiness in foundation models.",,,https://neurips.cc/virtual/2022/tutorial/55796,https://neurips.cc/media/neurips-2022/Slides/55796.pdf,Robustness,Other aspects,"['Foundation models', 'deep learning', 'pre-training', 'large-scale unlabeled data', 'finetuning', 'task-specific supervision', 'general representations', 'few-shot/zero-shot generalization', 'domains', 'data modalities', 'robustness', 'privacy', 'excessive volume of data', 'complex neural network architectures', 'trustworthiness']",None,,,,,,
3005,https://neurips.cc/virtual/2022/poster/55704,How Well Do Unsupervised Learning Algorithms Model Human Real-time and Life-long Learning?,Poster,NeurIPS,2022,"Humans learn from visual inputs at multiple timescales, both rapidly and flexibly acquiring visual knowledge over short periods, and robustly accumulating online learning progress over longer periods. Modeling these powerful learning capabilities is an important problem for computational visual cognitive science, and models that could replicate them would be of substantial utility in real-world computer vision settings. In this work, we establish benchmarks for both real-time and life-long continual visual learning. Our real-time learning benchmark measures a model's ability to match the rapid visual behavior changes of real humans over the course of minutes and hours, given a stream of visual inputs. Our life-long learning benchmark evaluates the performance of models in a purely online learning curriculum obtained directly from child visual experience over the course of years of development. We evaluate a spectrum of recent deep self-supervised visual learning algorithms on both benchmarks, finding that none of them perfectly match human performance, though some algorithms perform substantially better than others. Interestingly, algorithms embodying recent trends in self-supervised learning -- including BYOL, SwAV and MAE -- are substantially worse on our benchmarks than an earlier generation of self-supervised algorithms such as SimCLR and MoCo-v2. We present analysis indicating that the failure of these newer algorithms is primarily due to their inability to handle the kind of sparse low-diversity datastreams that naturally arise in the real world, and that actively leveraging memory through negative sampling -- a mechanism eschewed by these newer algorithms -- appears useful for facilitating learning in such low-diversity environments. We also illustrate a complementarity between the short and long timescales in the two benchmarks, showing how requiring a single learning algorithm to be locally context-sensitive enough to match real-time learning changes while stable enough to avoid catastrophic forgetting over the long term induces a trade-off that human-like algorithms may have to straddle. Taken together, our benchmarks establish a quantitative way to directly compare learning between neural networks models and human learners, show how choices in the mechanism by which such algorithms handle sample comparison and memory strongly impact their ability to match human learning abilities, and expose an open problem space for identifying more flexible and robust visual self-supervision algorithms. ",,https://openreview.net/forum?id=c0l2YolqD2T,https://neurips.cc/media/PosterPDFs/NeurIPS%202022/55704.png?t=1669220319.710745,https://neurips.cc/virtual/2022/poster/55704,Not relevant,Other aspects,"['Unsupervised Learning Algorithms', 'Model Human Real-time', 'Life-long Learning', 'visual inputs', 'timescales', 'real-time learning benchmark', 'life-long learning benchmark', 'deep self-supervised visual learning algorithms', 'BYOL', 'SwAV', 'MAE', 'SimCLR', 'MoCo-v2', 'memory', 'negative sampling', 'context-sensitive', 'catastrophic forgetting', 'human-like algorithms']","['computer vision', 'real-world']",,,,,,
3007,https://neurips.cc/virtual/2022/poster/55773,Enabling Detailed Action Recognition Evaluation Through Video Dataset Augmentation,Poster,NeurIPS,2022,"It is well-known in the video understanding community that human action recognition models suffer from background bias, i.e., over-relying on scene cues in making their predictions. However, it is difficult to quantify this effect using existing evaluation frameworks. We introduce the Human-centric Analysis Toolkit (HAT), which enables evaluation of learned background bias without the need for new manual video annotation. It does so by automatically generating synthetically manipulated videos and leveraging the recent advances in image segmentation and video inpainting. Using HAT we perform an extensive analysis of 74 action recognition models trained on the Kinetics dataset. We confirm that all these models focus more on the scene background than on the human motion; further, we demonstrate that certain model design decisions (such as training with fewer frames per video or using dense as opposed to uniform temporal sampling) appear to worsen the background bias. We open-source HAT to enable the community to design more robust and generalizable human action recognition models.",,https://openreview.net/forum?id=eOnQ2etkxto,https://neurips.cc/media/PosterPDFs/NeurIPS%202022/55773.png?t=1669068254.2325068,https://neurips.cc/virtual/2022/poster/55773,Robustness,Defence,"['Human action recognition', 'Background bias', 'Video understanding', 'Human-centric Analysis Toolkit (HAT)', 'Image segmentation', 'Video inpainting', 'Kinetics dataset', 'Model design decisions']",['Video understanding'],,,,,,
3009,https://neurips.cc/virtual/2022/poster/55759,Wild-Time: A Benchmark of in-the-Wild Distribution Shift over Time,Poster,NeurIPS,2022,"Distribution shifts occur when the test distribution differs from the training distribution, and can considerably degrade performance of machine learning models deployed in the real world. While recent works have studied robustness to distribution shifts, distribution shifts arising from the passage of time have the additional structure of timestamp metadata. Real-world examples of such shifts are underexplored, and it is unclear whether existing models can leverage trends in past distribution shifts to reliably extrapolate into the future. To address this gap, we curate Wild-Time, a benchmark of 5 datasets that reflect temporal distribution shifts arising in a variety of real-world applications, including drug discovery, patient prognosis, and news classification. On these datasets, we systematically benchmark 13 approaches with various inductive biases. We evaluate methods in domain-generalization, continual learning, self-supervised learning, and ensemble learning, which leverage timestamps to extract the common structure of the distribution shifts. We extend several domain-generalization methods to the temporal distribution shift setting by treating windows of time as different domains. Finally, we propose two evaluation strategies to evaluate model performance under temporal distribution shifts---evaluation with a fixed time split (Eval-Fix) and evaluation with a data stream (Eval-Stream). Eval-Fix, our primary evaluation strategy, aims to provide a simple evaluation protocol for the broader machine learning community, while Eval-Stream serves as a complementary benchmark for continual learning approaches. Our experiments demonstrate that existing methods are limited in tackling temporal distribution shift: across all settings, we observe an average performance drop of 20% from in-distribution to out-of-distribution data.",,https://openreview.net/forum?id=F9ENmZABB0,https://neurips.cc/virtual/2022/poster/55759,https://neurips.cc/virtual/2022/poster/55759,Robustness,Defence,"['Distribution shifts', 'Temporal distribution shift', 'Real-world applications', 'Drug discovery', 'Patient prognosis', 'News classification', 'Benchmark', 'Inductive biases', 'Domain-generalization', 'Continual learning', 'Self-supervised learning', 'Ensemble learning', 'Evaluation with a fixed time split', 'Evaluation with a data stream']","['Drug discovery', 'Patient prognosis', 'News classification']",,,,,,
3014,https://neurips.cc/virtual/2022/poster/55743,Robustness Analysis of Video-Language Models Against Visual and Language Perturbations,Poster,NeurIPS,2022,"Joint visual and language modeling on large-scale datasets has recently shown good progress in multi-modal tasks when compared to single modal learning. However, robustness of these  approaches against real-world perturbations has not been studied. In this work, we perform the first extensive robustness study of video-language models against various real-world perturbations. We focus on text-to-video retrieval and propose two large-scale benchmark datasets, MSRVTT-P and YouCook2-P, which utilize 90 different visual and 35 different text perturbations. The study reveals some interesting initial findings from the studied models: 1) models are more robust when text is perturbed versus when video is perturbed, 2) models that are pre-trained are more robust than those trained from scratch, 3) models attend more to scene and objects rather than motion and action. We hope this study will serve as a benchmark and guide future research in robust video-language learning. The benchmark introduced in this study along with the code and datasets is available at https://bit.ly/3CNOly4.",,https://openreview.net/forum?id=A79jAS4MeW9,https://neurips.cc/media/PosterPDFs/NeurIPS%202022/93db85ed909c13838ff95ccfa94cebd9.png?t=1667003677.1501272,https://neurips.cc/virtual/2022/poster/55743,Robustness,Defence,"['robustness', 'video-language models', 'visual perturbations', 'language perturbations', 'text-to-video retrieval', 'benchmark', 'dataset']","['Video', 'Language']",,,,,,
